index,time,S:Madeira__all,I:Madeira__all,R:Madeira__all,obs_mean:Madeira__ecdc__inc,obs_real:Madeira__ecdc__inc
30600,14,14523.4,365.622,252413,125.484,147.772
30600,21,14234,512.514,252555,174.044,191.449
30600,28,13732.9,667.562,252902,225.563,220.642
30600,35,12642.2,991.608,253668,337.073,323.808
30600,42,12003.2,860.295,254438,274.381,261.046
30600,49,11326.3,831.754,255144,268.194,246.695
30600,56,10592.3,864.53,255845,278.455,272.757
30600,63,10072,731.16,256499,226.414,217.626
30600,70,9796.36,494.658,257011,145.674,149.994
30600,77,9773.8,301.881,257226,87.4769,71.2816
30600,84,9931.13,209.013,257162,62.1535,65.5797
30600,91,10174.9,123.613,257003,36.1522,36.6368
30600,98,10508.2,61.1913,256733,17.7512,20.3928
30600,105,10909.7,35.8537,256356,10.8364,7.38709
30600,112,11330.3,32.4953,255939,10.2342,11.8606
30600,119,11751.7,21.9949,255528,6.8304,7.29405
30650,0,20337.8,219.049,246745,0,0
30650,7,20509.6,278.616,246514,39.17,28.5623
30650,14,20108,696.216,246498,108.942,104.808
30650,21,19351.5,1131.64,246819,169.975,209.595
30650,28,18159.7,1626.22,247516,237.689,274.355
30650,35,16084.1,2379.53,248838,343.013,275.126
30650,42,14462.2,2453.34,250386,314.882,366.847
30650,49,12763.8,2474.69,252064,307.097,283.8
30650,56,11232.8,2414.53,253655,287.515,278.986
30650,63,10076.5,2081.83,255144,226.173,252.686
30650,70,9227.21,1562.32,256512,151.764,145.306
30650,77,8737.22,1084.5,257480,98.62,65.6006
30650,84,8590.95,765.639,257945,69.7477,54.6025
30650,91,8588.48,504.658,258209,44.2706,29.0884
30650,98,8719.35,312.397,258270,26.8072,34.745
30650,105,8981.01,198.295,258123,17.597,19.7921
30650,112,9328.05,140.658,257833,13.3106,10.7167
30650,119,9700.21,95.192,257507,9.01454,12.082
30700,0,12177.5,264.866,254860,0,0
30700,7,12421.5,201.136,254679,58.4143,60.4703
30700,14,12391.1,348.364,254563,117.006,138.54
30700,21,12265.3,453.193,254584,149.923,171.567
30700,28,11980.8,575.305,254746,189.309,178.35
30700,35,11241.6,856.941,255203,286.163,334.547
30700,42,10904.1,738.368,255660,223.092,193.994
30700,49,10482.8,743.853,256075,231.067,283.513
30700,56,9970.98,803.216,256528,250.482,230.237
30700,63,9652.57,707.665,256942,210.04,215.556
30700,70,9561.2,510.929,257230,142.977,128.654
30700,77,9657.24,335.545,257309,92.239,106.177
30700,84,9862.8,237.451,257202,67.2423,78.6358
30700,91,10161.8,145.37,256995,40.3199,40.5084
30700,98,10541.1,75.0374,256686,20.5442,18.9697
30700,105,10963.1,42.6187,256296,12.257,13.7249
30700,112,11388.9,35.6688,255877,10.9161,8.69666
30700,119,11823.4,23.9185,255455,7.16092,5.27028
30750,0,38190.9,229.904,228881,0,0
30750,7,38195.3,317.636,228789,32.8017,38.2556
30750,14,37123.3,973.984,229205,105.296,85.0813
30750,21,35376.8,1629.16,230296,172.245,183.401
30750,28,32853.1,2316.88,232132,240.612,222.34
30750,35,28792.4,3309.19,235200,341.046,359.9
30750,42,25751.3,3112.45,238438,293.504,314.921
30750,49,22822.5,2895.61,241584,268.071,231.877
30750,56,20463.5,2694.45,244144,244.832,263.553
30750,63,18829.9,2182.76,246289,186.566,146.35
30750,70,17612,1498.36,248192,118.298,79.2082
30750,77,16929.3,957.33,249415,72.6154,65.616
30750,84,16793.2,657.037,249852,50.4771,66.7547
30750,91,16744.1,411.357,250147,30.7197,28.9062
30750,98,16815.9,238.559,250248,17.4741,15.7953
30750,105,17067.7,147.332,250087,11.0491,11.892
30750,112,17450,108.156,249744,8.46437,11.3063
30750,119,17819.4,72.9071,249410,5.6624,5.16749
30800,0,51997,264.71,215040,0,0
30800,7,52092.1,224.725,214985,21.6993,23.2824
30800,14,51334.6,630.2,215337,65.9243,67.5168
30800,21,50342.6,884.28,216075,91.8896,92.5375
30800,28,48823.9,1193.47,217285,122.93,89.474
30800,35,46044.6,1830.97,219426,191.109,175.445
30800,42,44396.5,1550.3,221355,147.868,133.769
30800,49,42323,1590.96,223388,155.374,183.086
30800,56,39993.8,1694.82,225613,165.962,195.002
30800,63,38407.5,1445.31,227449,135.255,144.455
30800,70,37577.9,1019.31,228705,90.0585,92.1965
30800,77,37199,676.341,229427,58.4977,72.2781
30800,84,37018.3,487.936,229796,42.7865,36.1146
30800,91,37072.4,313.147,229916,26.8078,18.946
30800,98,37280.6,182.989,229838,15.4219,18.3801
30800,105,37564.9,114.645,229622,9.82628,13.9429
30800,112,37878.1,87.3319,229337,7.70039,3.18722
30800,119,38224.9,58.9222,229018,5.13343,7.47143
30850,0,24756.3,253.871,242292,0,0
30850,7,24884.2,339.173,242079,35.9292,29.9134
30850,14,24366.5,836.844,242099,99.1669,93.1403
30850,21,23412.2,1391.14,242499,157.261,134.408
30850,28,21921.6,2041.79,243339,223.217,226.362
30850,35,19390.2,3016.22,244896,323.816,317.422
30850,42,17379.6,3199.4,246723,302.217,323.121
30850,49,15250.1,3302.89,248749,299.568,335.631
30850,56,13298.8,3264.37,250739,281.263,267.382
30850,63,11802.2,2875.43,252624,223.363,250.424
30850,70,10665.9,2241.21,254395,153.737,159.742
30850,77,9933.51,1623.5,255745,102.757,104.41
30850,84,9604.65,1174.43,256523,73.2154,58.6315
30850,91,9455.74,801.595,257045,47.6607,32.9116
30850,98,9468.85,521.064,257312,30.1044,18.4495
30850,105,9642.84,343.155,257316,20.2706,17.9115
30850,112,9931.36,241.68,257129,15.0363,23.064
30850,119,10258.5,165.578,256878,10.3332,10.1948
30900,0,30269.7,253.393,236779,0,0
30900,7,30200.9,359.764,236741,50.8926,56.3202
30900,14,29273.3,910.837,237118,132.807,145.37
30900,21,27732.7,1487.49,238082,213.928,236.866
30900,28,25562,2068.32,239672,294.153,303.047
30900,35,22049.1,2875.26,242378,406.52,395.52
30900,42,19092.3,2656.42,245553,346.661,329.394
30900,49,16488.9,2329.81,248483,295.833,303.722
30900,56,14814.9,2090.24,250397,261.19,207.223
30900,63,13660.9,1633.31,252008,193.073,192.81
30900,70,12796.3,1063.43,253442,116.603,134.718
30900,77,12412.4,649.531,254240,68.8974,66.4011
30900,84,12478.2,444.321,254379,48.1957,34.3305
30900,91,12583.7,272.514,254446,28.8578,28.5113
30900,98,12777.5,152.657,254372,15.9084,14.4765
30900,105,13104.5,93.8535,254104,10.0943,14.801
30900,112,13517.1,72.7474,253712,8.21023,5.39909
30900,119,13915.4,49.6075,253337,5.55075,6.19593
30950,0,21471,254.703,245576,0,0
30950,7,21480,307.7,245514,64.962,50.7475
30950,14,20960.8,648.106,245693,141.358,122.35
30950,21,20088.2,981.87,246232,212.035,201.577
30950,28,18827.3,1319.91,247155,282.981,278.113
30950,35,16601.2,1863.51,248837,399.36,444.155
30950,42,14798.3,1702.08,250802,340.916,374.544
30950,49,13130.4,1532.19,252639,302.623,332.818
30950,56,11878.7,1431.21,253992,279.54,271.576
30950,63,10979,1135.97,255187,211.044,180.905
30950,70,10355.9,736.22,256210,127.877,125.268
30950,77,10126.1,443.269,256733,74.9664,63.6246
30950,84,10234.5,306.017,256761,53.1263,58.1995
30950,91,10398.3,185.573,256718,31.5289,43.5737
30950,98,10650.4,99.8482,256552,16.7415,15.3134
30950,105,11009.4,60.8033,256232,10.5844,7.71639
30950,112,11424.1,50.3909,255827,9.20713,5.43077
30950,119,11831.8,34.561,255436,6.24717,4.96408
31000,0,23795,259.88,243247,0,0
31000,7,23891.1,296.122,243115,44.2528,46.3604
31000,14,23364,688.906,243249,111.457,103.206
31000,21,22498.7,1048.98,243754,165.331,171.118
31000,28,21216.7,1430.63,244655,221.48,238.71
31000,35,18988.8,2057.11,246256,317.263,345.167
31000,42,17446.6,1936.32,247919,271.018,280.435
31000,49,15870.6,1873.39,249558,260.217,227.082
31000,56,14418.9,1838.24,251045,251.494,246.617
31000,63,13374.7,1556.31,252371,199.876,159.561
31000,70,12645.3,1117.21,253539,132.469,123.958
31000,77,12257.9,740.954,254303,84.4565,89.5648
31000,84,12192.7,518.716,254591,60.0031,68.2399
31000,91,12242.5,330.426,254729,37.1284,33.8222
31000,98,12411.4,192.593,254698,21.2408,24.4057
31000,105,12706.8,118.581,254477,13.4939,14.945
31000,112,13079.9,88.3091,254134,10.5997,11.9262
31000,119,13462.8,59.9157,253779,7.12978,9.32986
31050,0,26763.3,201.757,240337,0,0
31050,7,26716.2,321.164,240265,52.1203,48.7312
31050,14,25809.1,884.036,240609,144.528,162.45
31050,21,24187.6,1522.1,241592,247.885,299.896
31050,28,21836.1,2169.75,243296,351.896,321.547
31050,35,18011.3,2938.66,246352,475.751,447.559
31050,42,14350.9,2510.67,250440,372.979,368.334
31050,49,11993.8,1940.83,253367,277.74,277.743
31050,56,11198,1699.65,254404,242.569,242.026
31050,63,10574.7,1287.18,255440,176.134,184.416
31050,70,10062.4,807.74,256432,103.491,89.6821
31050,77,9924.66,483.15,256894,60.4213,51.8956
31050,84,10122.9,335.348,256844,43.1438,51.9585
31050,91,10328.9,204.458,256769,25.7947,34.4914
31050,98,10601.7,112.602,256588,14.0374,13.4643
31050,105,10970.8,70.121,256261,9.04734,7.43159
31050,112,11392.5,57.4703,255852,7.75918,4.85653
31050,119,11804.9,39.7086,255457,5.3214,8.34009
31100,0,19721.6,136.835,247444,0,0
31100,7,19950.1,150.265,247202,38.2121,44.4919
31100,14,19585.3,485.554,247231,126.828,118.651
31100,21,18916.2,770.454,247615,199.573,209.163
31100,28,17914.9,1051.12,248336,270.706,276.992
31100,35,16086.9,1523.77,249691,393.502,371.605
31100,42,14726.7,1395.61,251180,340.886,314.234
31100,49,13363.4,1294.05,252645,314.403,275.383
31100,56,12133.3,1240.84,253928,298.78,329.907
31100,63,11220.1,995.61,255086,229.242,227.464
31100,70,10612.7,643.067,256046,139.508,140.844
31100,77,10390.1,380.553,256531,80.684,76.0409
31100,84,10487.2,260.897,256554,56.7095,64.1378
31100,91,10653.8,155.426,256493,33.1313,40.4788
31100,98,10915.2,80.4696,256306,16.9592,16.9286
31100,105,11282.4,48.4029,255971,10.587,7.76195
31100,112,11699,41.8099,255561,9.5473,15.7667
31100,119,12107.3,28.5581,255166,6.44544,7.02728
31150,0,18115.1,155.801,249031,0,0
31150,7,18333.5,161.215,248807,42.3276,52.4029
31150,14,18010.2,465.57,248826,126.6,124.642
31150,21,17426.8,713.878,249161,192.295,194.456
31150,28,16539.5,960.357,249802,257.123,230.303
31150,35,14879.5,1393.36,251029,374.125,418.595
31150,42,13706.2,1253.12,252343,317.086,313.868
31150,49,12539.5,1168.65,253594,295.219,321.393
31150,56,11468.5,1142.4,254691,286.668,288.731
31150,63,10681.7,929.354,255691,223.205,224.115
31150,70,10170.7,608.574,256523,137.887,138.085
31150,77,10001.7,364.596,256936,80.8206,66.3085
31150,84,10112.8,251.679,256938,57.2134,50.9694
31150,91,10297.3,150.496,256854,33.5616,42.3243
31150,98,10575.3,77.8233,256649,17.17,9.78653
31150,105,10949.5,46.7217,256306,10.7076,7.92954
31150,112,11365.4,40.5725,255896,9.70993,9.28792
31150,119,11776.6,27.7108,255498,6.5544,10.4905
31200,0,63145.3,264.499,203892,0,0
31200,7,63105.2,287.617,203909,26.2091,25.4688
31200,14,61885.4,881.3,204535,83.8574,97.8658
31200,21,60148.4,1354.45,205799,127.628,116.639
31200,28,57607.7,1879.06,207815,175.305,169.417
31200,35,53237.5,2821.99,211243,264.658,320.666
31200,42,50364.2,2507.72,214430,219.133,189.732
31200,49,47180,2459.09,217663,217.067,212.359
31200,56,43794.1,2494.98,221013,219.607,184.79
31200,63,41417.8,2089.41,223795,176.46,208.135
31200,70,39952.7,1461.37,225888,117.223,122.305
31200,77,39101.8,952.07,227248,74.737,78.929
31200,84,38692.5,664.705,227945,52.697,50.4245
31200,91,38499.3,418.343,228384,32.4896,34.6387
31200,98,38481,240.737,228580,18.4488,16.318
31200,105,38651.4,147.65,228503,11.4712,8.94221
31200,112,38958.1,109.447,228234,8.70428,9.88285
31200,119,39265.9,73.1667,227963,5.77,8.22264
31250,0,13616.7,264.246,253421,0,0
31250,7,13777.9,219.401,253305,65.1592,63.6035
31250,14,13602.4,399.269,253300,127.204,127.409
31250,21,13282.3,534.343,253485,168.608,210.353
31250,28,12755,678.963,253868,213.146,241.393
31250,35,11650,992.247,254660,313.62,288.26
31250,42,11029.9,833.14,255439,244.778,189.317
31250,49,10388.5,804.454,256109,239.845,243.544
31250,56,9735.87,840.683,256725,250.878,325.598
31250,63,9302.64,708.568,257291,202.826,243.112
31250,70,9094.63,479.899,257727,130.217,138.061
31250,77,9115.81,297.786,257888,79.5188,91.7697
31250,84,9296.61,211.367,257794,58.0475,55.6492
31250,91,9555.4,127.721,257619,34.4458,34.0256
31250,98,9896.84,65.24,257340,17.4403,20.418
31250,105,10300.2,38.8601,256963,10.8306,13.7144
31250,112,10720.6,34.6636,256547,10.0959,9.13987
31250,119,11145.3,23.5532,256133,6.77026,5.11022
31300,0,21578.3,257.118,245467,0,0
31300,7,21638.4,343.684,245320,51.7914,66.3935
31300,14,21089.1,783.014,245430,126.859,146.878
31300,21,20117.1,1255.43,245929,197.62,209.201
31300,28,18670.2,1770.04,246862,272.645,317.777
31300,35,16243.3,2519.22,248539,382.225,324.275
31300,42,14232.3,2516.18,250553,343.079,261.741
31300,49,12279.9,2397.26,252625,313.6,293.92
31300,56,10786.5,2220.45,254295,279.97,300.788
31300,63,9728.09,1815.88,255758,210.894,238.871
31300,70,8973,1273.62,257055,133.456,106.35
31300,77,8608.29,831.816,257862,82.6881,75.4956
31300,84,8596.41,574.796,258131,58.1892,57.1541
31300,91,8684.34,367.158,258251,36.0397,36.0112
31300,98,8878.4,218.406,258205,21.0469,25.1178
31300,105,9187.78,136.573,257978,13.6963,14.4814
31300,112,9569.48,100.207,257632,10.7488,15.2727
31300,119,9961.89,68.3767,257272,7.30757,6.33762
31350,0,27563.1,260.103,239479,0,0
31350,7,27462.2,367.612,239472,59.8017,54.0047
31350,14,26606.1,861.668,239834,143.039,147.718
31350,21,25189.6,1380.5,240732,227.254,175.582
31350,28,23192.5,1898.91,242211,310.39,289.914
31350,35,19895.1,2618.71,244788,427.036,384.917
31350,42,16977.1,2355.85,247969,356.708,397.353
31350,49,14584.2,1993.87,250724,294.212,290.804
31350,56,13231.3,1783.49,252287,260.405,215.65
31350,63,12288.3,1378.09,253636,191.586,177.559
31350,70,11580.9,878.355,254843,114.002,119.54
31350,77,11314.1,527.638,255460,66.6206,67
31350,84,11446,363.543,255492,47.0729,41.3584
31350,91,11601.6,221.289,255479,28.0445,31.6815
31350,98,11835.6,121.625,255345,15.2019,11.3461
31350,105,12186.2,74.9119,255041,9.67757,7.52956
31350,112,12605.6,60.3377,254636,8.15977,8.52848
31350,119,13011.3,41.3766,254249,5.54677,6.7705
31400,0,18419,168.931,248714,0,0
31400,7,18608.1,180.157,248514,42.5403,29.6065
31400,14,18204,512.192,248586,125.045,121.94
31400,21,17510.3,784.447,249007,189.725,202.42
31400,28,16479.6,1050.3,249772,252.305,279.619
31400,35,14629.4,1499.57,251173,360.947,347.626
31400,42,13327.4,1317.44,252657,297.062,268.356
31400,49,12100.6,1207.45,253994,271.669,261.319
31400,56,11085.5,1173.22,255043,262.615,229.971
31400,63,10372,949.981,255980,203.412,186.826
31400,70,9906.18,622.601,256773,125.552,89.0284
31400,77,9767.3,377.641,257157,74.4999,93.2799
31400,84,9899.72,264.45,257138,53.5257,45.4138
31400,91,10093.9,160.297,257048,31.8137,37.1567
31400,98,10375.4,84.8421,256842,16.6567,19.7789
31400,105,10748.9,51.6337,256501,10.5171,10.6738
31400,112,11163.6,44.2429,256094,9.4119,9.70893
31400,119,11575.5,30.3579,255696,6.39248,4.86322
31450,0,18879.3,238.389,248184,0,0
31450,7,18912.7,282.93,248106,65.5171,81.0474
31450,14,18445.1,601.399,248255,142.782,118.524
31450,21,17639.5,910.017,248752,214.521,201.728
31450,28,16461.7,1217.51,249623,285.446,285.422
31450,35,14379.3,1703.93,251219,399.909,415.444
31450,42,12672.2,1508.07,253122,331.166,311.718
31450,49,11212.5,1323.92,254766,287.22,295.003
31450,56,10235,1242.13,255825,267.699,221.657
31450,63,9537.14,982.034,256783,202.186,206.609
31450,70,9063.65,629.456,257609,121.656,133.892
31450,77,8937.9,377.071,257987,71.2605,62.4017
31450,84,9098.47,264.074,257939,51.3379,58.0206
31450,91,9304.22,160.124,257838,30.5311,24.0855
31450,98,9590.39,85.254,257626,16.0842,11.4495
31450,105,9967.12,52.2934,257283,10.2523,10.8625
31450,112,10385.3,44.8232,256872,9.19533,8.62606
31450,119,10799.4,30.8735,256472,6.27443,9.13385
31500,0,26628.6,97.031,240576,0,0
31500,7,26824.5,160.26,240317,27.8901,25.0502
31500,14,26052.3,739.648,240510,129.023,162.33
31500,21,24493.8,1396.85,241411,243.22,288.461
31500,28,22237.2,2052.88,243012,355.593,371.981
31500,35,18647.3,2845.03,245810,492.635,599.831
31500,42,15170.7,2572.43,249559,413.697,384.47
31500,49,12520,2030.33,252752,312.737,295.47
31500,56,11354.4,1716.25,254231,261.375,271.631
31500,63,10620.9,1279.95,255401,186.142,186.48
31500,70,10075.4,793.956,256433,108.044,134.122
31500,77,9926.71,470.142,256905,62.4761,47.1346
31500,84,10132,324.707,256845,44.4639,43.0576
31500,91,10337.8,196.941,256767,26.4451,28.4921
31500,98,10607.8,107.621,256587,14.2733,10.5343
31500,105,10978,66.7402,256257,9.17381,8.93914
31500,112,11404.3,54.9099,255843,7.91026,5.71465
31500,119,11817.9,37.8439,255446,5.406,5.91898
31550,0,22848.7,207.383,244246,0,0
31550,7,22952.5,292.552,244057,41.3871,50.446
31550,14,22330.2,796.674,244175,120.31,143.105
31550,21,21206.6,1341.96,244753,196.62,195.135
31550,28,19522.1,1935.01,245845,277.158,277.749
31550,35,16767.4,2755.09,247780,387.851,350.917
31550,42,14447.6,2732.8,250122,344.94,287.496
31550,49,12287.9,2546.18,252468,306.502,288.966
31550,56,10774.2,2309.2,254219,267.988,267.404
31550,63,9743.2,1859.21,255700,199.084,187.737
31550,70,9007.34,1285.04,257010,124.298,102.571
31550,77,8668.16,831.586,257802,76.4916,67.4988
31550,84,8685.86,574.236,258042,53.9293,39.7257
31550,91,8789.36,366.162,258146,33.3826,32.4752
31550,98,8991.83,217.837,258092,19.5135,18.7858
31550,105,9306.77,136.82,257858,12.7515,9.03525
31550,112,9692.84,100.94,257508,10.0456,9.08134
31550,119,10087.1,69.1611,257146,6.85957,7.2835
31600,0,38537,250.379,228515,0,0
31600,7,38514.5,340.6,228447,39.5375,31.2263
31600,14,37540.7,936.72,228825,114.023,115.532
31600,21,35948.3,1544.36,229809,183.956,180.284
31600,28,33662.2,2187.57,231452,256.439,285.965
31600,35,29908.4,3152.51,234241,367.328,333.714
31600,42,27017.8,3046.38,237238,327.602,277.669
31600,49,24091.8,2897.42,240313,305.828,371.258
31600,56,21518,2721.68,243062,280.931,261.629
31600,63,19617.4,2213.13,245472,214.601,229.582
31600,70,18201.5,1516.97,247584,135.834,145.383
31600,77,17378.9,959.005,248964,82.3421,80.5726
31600,84,17151.3,648.672,249502,56.3164,45.459
31600,91,17045.6,401.057,249855,33.8342,50.8815
31600,98,17080.1,229.098,249993,18.9467,19.4605
31600,105,17313.2,139.735,249849,11.8388,13.7648
31600,112,17689.9,102.478,249510,9.07213,9.75877
31600,119,18052.7,68.7849,249181,6.0371,7.80452
31650,0,23295.8,203.772,243802,0,0
31650,7,23346.2,269.002,243687,43.3717,49.9778
31650,14,22556.3,765.212,243980,126.402,127.782
31650,21,21239.3,1235.5,244827,202.102,220.217
31650,28,19381.1,1677.54,246243,271.835,221.236
31650,35,16444.8,2271.28,248586,366.779,356.575
31650,42,14196.6,1938.16,251167,287.923,306.409
31650,49,12485.9,1661.06,253155,243.552,228.776
31650,56,11586.8,1550.38,254165,226.853,273.677
31650,63,10920,1233.21,255149,172.378,139.947
31650,70,10398.8,806.17,256097,105.37,80.6125
31650,77,10227.8,495.98,256578,63.1309,73.9665
31650,84,10369.9,348.127,256584,45.4149,32.9856
31650,91,10551.1,214.909,256536,27.4484,26.7264
31650,98,10812.4,119.575,256370,15.0844,18.9995
31650,105,11170.9,74.4485,256057,9.70776,11.9672
31650,112,11581.1,60.5543,255660,8.2553,5.87452
31650,119,11988.1,41.8748,255272,5.66726,4.60004
31700,0,25949.8,142.423,241210,0,0
31700,7,26160.7,200.713,240941,24.9473,30.6716
31700,14,25549.5,746.778,241006,99.9842,94.9615
31700,21,24450.4,1301.43,241550,167.835,162.136
31700,28,22732.4,1928.19,242641,242.255,234.617
31700,35,19868.7,2831.58,244602,350.518,361.266
31700,42,17602.9,2850.51,246849,317.067,291.131
31700,49,15339.5,2770.4,249192,297.469,306.728
31700,56,13456.4,2603.52,251242,269.375,273.892
31700,63,12118.8,2154.48,253029,205.242,190.519
31700,70,11149.8,1537.21,254615,132.198,143.836
31700,77,10617.8,1018.81,255665,82.8462,74.7095
31700,84,10503.1,705.222,256094,57.9291,72.3727
31700,91,10507.8,452.892,256341,35.9723,36.2279
31700,98,10635.7,272.379,256394,21.1858,21.1764
31700,105,10904.3,171.129,256227,13.7408,15.3119
31700,112,11268.1,123.547,255910,10.5143,10.7316
31700,119,11642.8,83.9673,255575,7.12062,4.08188
31750,0,24129,231.199,242942,0,0
31750,7,24124,338.272,242840,54.0546,54.188
31750,14,23395.4,836.281,243070,138.709,96.1366
31750,21,22118.1,1385.06,243799,225.95,244.81
31750,28,20259.1,1961.2,245082,315.67,268.762
31750,35,17205.7,2735.08,247361,435.209,412.571
31750,42,14413.2,2587.95,250301,374.337,309.835
31750,49,12083.9,2232.29,252986,308.236,348.91
31750,56,10782.4,1956.63,254563,264.112,218.338
31750,63,9918.36,1516.76,255867,192.253,198.663
31750,70,9294.92,991.133,257016,115.494,131.889
31750,77,9065.59,611.208,257625,68.7374,60.0498
31750,84,9184.99,419.86,257697,48.6081,43.7738
